Data1,Data2,Data3,Data4,Data5,Data6,Data7,Data8,Data9,Data10,Index
-19.71466574689139,6.084459212581715,-65.36018358148397,-102.0461676483854,-41.08007020174018,-175.5676926009928,-37.75121468827449,-224.18871218464105,348.8735797050253,-20.17964134401998,77
-19.037134210439238,6.827301778222384,-62.34436347503804,-100.75764598554977,-42.70200256064517,-170.76499908689968,-38.883994898852094,-221.52288705268276,346.8901058188491,-21.25684967677104,78
-18.4795885608274,7.390448675409558,-59.927886768627985,-99.64961842007908,-43.91930122024981,-166.90884199723655,-39.74155279897282,-219.39217371074648,345.2658002974546,-22.090237633813096,79
-19.031001529742095,6.772736556118301,-62.384739823244175,-100.66760666786878,-42.576033138303394,-170.78573553763056,-38.80862668266297,-221.5354932542273,346.8433380745357,-21.21376839667404,80
-19.62923159643865,6.135380699629095,-64.99554705799618,-101.79459665702298,-41.20283470453843,-174.89610191163115,-37.85262962512005,-223.79563561105425,348.5300420654383,-20.30654790271107,81
-19.758326876145976,6.002561438288628,-65.55057757215312,-102.04048526625105,-40.91870130353051,-175.76805849534804,-37.6544975286789,-224.2731920014922,348.88967323809396,-20.117273905325604,82
-18.979250788520908,6.8882768930213425,-62.05530820216589,-100.60430122469819,-42.85435520605744,-170.22753180530754,-38.99732770922563,-221.1999672555538,346.63235174270574,-21.37922937065798,83
-18.167513931289594,7.779166550569292,-58.4554713407025,-99.07528694525591,-44.792678547214784,-164.51807782508482,-40.34665215402814,-218.04013998006107,344.2858266571629,-22.658461921037716,84
-16.52777183936832,9.310309796627214,-51.56003704697335,-95.73851141009145,-48.05108539281738,-153.56201135543097,-42.655676186262845,-212.0342029157065,339.6177067732526,-24.941254507738517,85
-15.882979984169555,9.922241077823871,-48.83420546742611,-94.43683238824408,-49.35602059710797,-149.2360190121766,-43.579661623331724,-209.66081070488798,337.78242914919554,-25.849532424094157,86
-13.096608192414383,12.446634247038975,-37.20211098656528,-88.67570983190578,-54.71978674587559,-130.70402209289145,-47.404669217524884,-199.49640195294802,329.817398745334,-29.668530841824847,87
-11.786490327860438,13.52650116321976,-31.88910622813483,-85.85686467983504,-56.98174252823471,-122.19803376139124,-49.02780992891394,-194.85518806438708,326.07925114608025,-31.34519047717414,88
-9.153657588852651,15.665393232182291,-21.18935552302577,-80.13804070428411,-61.489942164904825,-105.01172059357454,-52.31359773242495,-185.42292070600715,318.4803721255839,-34.747287839128916,89
-7.59375597892342,16.75883596107123,-15.15743783252805,-76.57677424604798,-63.71104142272514,-95.2585250367504,-53.912543037453034,-180.15385041197717,314.03464204273183,-36.52094824119021,90
-4.874357671815955,18.468783239244413,-5.035617703962077,-70.18827994196626,-67.05094332356762,-78.83571232895387,-56.259763617180575,-171.41707700405996,306.3997681526079,-39.297960216802885,91
-3.6035880393021333,19.656659693940597,0.8037308883417297,-67.41132362035252,-69.84902682325142,-69.20585039489012,-58.562303977699536,-165.71348451157445,302.11695180812137,-41.54231157342807,92
-1.5424879074078748,21.055238298135603,9.18517044651228,-62.411014379394054,-72.94094953828328,-55.1785113822016,-61.065538134471396,-157.71678088545931,295.48903122678445,-44.30658814888484,93
-0.4452368431456456,21.659867203294265,13.427474551942451,-59.574872280647305,-74.2502182403322,-47.927456239506284,-62.13977368250207,-153.61247406538155,291.91317212291926,-45.62203547898695,94
1.1204724500887702,22.18872628658408,18.631885670503628,-55.271128658700086,-75.13214868823644,-38.92034805085292,-62.72930892390324,-148.86367797024965,287.2012139929341,-46.801582823206694,95
2.4062156068377942,22.17873419988577,21.478842256993627,-51.557438086742344,-74.35146041616447,-34.123449115522256,-61.66065485184221,-147.16189120075754,284.359571140256,-46.52620517019857,96
3.732765241524044,21.99249536990724,23.975811159235924,-47.573012295476644,-72.99691726399568,-29.885423818291706,-60.04010359568187,-146.00630256154,281.62818398333764,-45.851813852927776,97
5.081291518225959,21.614157534942393,26.048576755455443,-43.354486785211215,-71.02386633283234,-26.33015302948857,-57.840203972105265,-145.4648085908723,279.0562866459518,-44.747484298555335,98
5.651143106314187,21.785396029160196,28.679850541403173,-41.147479340434096,-71.88413272597971,-20.468673519464684,-58.69346954222101,-141.58642985732416,275.6046451661913,-46.03822815228541,99
6.795913242741442,21.351062219739656,30.632538163653365,-36.96473494044812,-70.28715625145283,-15.95347284474802,-56.866545453612886,-139.95396826399062,272.20486092970424,-45.45666638362846,100
7.250133093153761,21.203679576535148,31.80045738261059,-34.98194893691763,-70.03997646832214,-12.7002987045427,-56.481978907993614,-138.13032664245938,269.89242096777735,-45.71121349751857,101
6.272144213284021,22.066910743812024,33.330543375527924,-37.604873069168605,-74.39142451134614,-8.34291601573276,-61.30553656806771,-132.55587949798434,268.18409098883535,-49.50684908192185,102
6.587114232245884,21.933137064895252,34.418795103550664,-35.91454807820069,-74.4623494024665,-4.900440711402173,-61.28172158290152,-130.29828669590344,265.7389747442962,-50.075913667381904,103
5.512652283819699,22.756888619349354,36.2901501246562,-38.66592364385594,-79.02823493741309,0.06965573321300488,-66.79325996253114,-123.79660408667273,263.671996957143,-54.371860210380866,104
5.6637354414227685,22.622978202714215,37.306223122497215,-37.36412960162778,-79.43464694695848,3.6120143299683254,-67.24041333330325,-121.07332911223578,261.1671442061069,-55.30525346855765,105
4.493200339672609,23.362663698700064,39.40221896531493,-40.220747153181456,-84.07693322763775,9.008278820607492,-73.34060871561472,-113.75943981824179,258.78747567283835,-60.03127260898045,106
4.459296679575721,23.216752947921666,40.377946833399285,-39.38654775290549,-84.86631835896738,12.647171559316497,-74.39111640525228,-110.4681613134662,256.24120521656664,-61.41139301202394,107
3.2533933551980674,23.809016940560497,42.50582963721803,-42.106106272561895,-89.26213079362111,18.24810158117544,-80.67040963714514,-102.67041381012137,253.5399430297487,-66.30910925487642,108
3.051862511551493,23.617873258082405,43.42429981076129,-41.66576544952502,-90.36543377299996,21.98767261795609,-82.25955269881571,-98.81509828127594,250.9063742296106,-68.10881053640553,109
1.9189181895999048,24.006038199346722,45.34733416344864,-43.90531942103079,-94.06143909793319,27.44045401073257,-88.10903547004247,-91.0965318556523,247.94072093087016,-72.76537019733576,110
1.623162062125966,23.717133980377806,46.10902778353993,-43.61532998328935,-95.22163878544637,31.157011254134453,-89.88443309333093,-86.94593453247498,245.1955633520194,-74.76103189324995,111
0.6201785837812008,23.90072318062724,47.69988985964838,-45.25379816288058,-97.98458751307805,36.18734869302122,-95.01619630039562,-79.65401050008187,242.07784693803055,-78.95649287015348,112
0.0987051484203591,24.115563069516327,48.5079893004589,-46.271533647945375,-99.18572876882317,38.24730473147785,-97.70152399611233,-76.27618384845945,240.8878957237992,-80.966893178549,113
-0.5927182748507482,23.50793766577826,49.489451554132046,-46.0636703343756,-100.85323430148004,44.28048058383709,-101.19375399632068,-68.59652870388506,236.04500973437413,-84.72497453607257,114
-0.8968841427879147,22.934849448773985,49.70506688674526,-45.5552818445838,-101.54520407979854,47.57263804186189,-102.51800917519623,-64.57142691064492,233.1097124110879,-86.5666452247858,115
-1.1367552751216268,21.81682442720274,49.42474079463809,-44.26835444528968,-102.17262384286222,51.658470865665194,-103.07338087357786,-59.99763461945409,229.02309851298682,-88.44240605851593,116
-1.0375758576668002,20.869611370609196,48.702876963227105,-42.87787286065078,-102.24440196097623,53.45709968404987,-101.89202917701616,-58.695439913103385,226.785971890442,-88.67035168056267,117
-0.98249501543236,19.8944997041622,47.94714544937768,-41.54145936445072,-102.38376600106217,55.36713496668056,-100.82776326057632,-57.14916943651949,224.4069575697419,-89.03557642828034,118
-1.6143721289441901,18.04964651301806,47.037471171962984,-40.0059467885524,-103.12531846413067,61.31980475539686,-102.23059423922305,-49.236759970855694,217.76392271786366,-92.45053574414801,119
-1.9488016031399085,18.16209434605305,47.48609701604295,-40.53968634450685,-103.36052509571346,62.44121066215054,-104.02993940231832,-46.91259950690928,216.9228887660717,-93.74556811201171,120
-2.450894216987207,16.135726979553663,46.129346826881296,-38.6008303710824,-103.48068484813616,67.74967090492032,-104.60303359464106,-39.70015169666263,210.33059791772635,-96.66269912784023,121
-2.7904994696401477,16.589087607619657,46.92583754528267,-39.52436010243404,-103.60642389520756,68.3650198466677,-106.8673637142738,-37.74077939043866,210.22110831281606,-97.89422772714583,122
-2.9782107724480875,18.382523413852596,48.795670479475184,-41.92496379736097,-103.78269731167887,66.21900456797626,-109.64742176567094,-39.160140816198115,213.81823574947282,-97.93179324765906,123
-3.173416667202426,19.899061439976954,50.33532085320608,-44.002761840795046,-103.84656221217642,64.39603409688755,-112.12524167860705,-40.137996057798155,216.74949134583738,-98.07660200681778,124
-3.5921030002824628,20.321353685445345,51.14393525067139,-44.92926086469754,-103.82346891168923,65.35289404126628,-114.80916093179212,-37.36167068866356,216.1806011921716,-99.69483880648264,125
